id,pair,mode,ind,p1,p2,p3,cnt,train_sr,winrate,ev,sharpe,dsr,p_val,n_trades,p_adj
192,EURAUD,HA,DPV,150,0.1,0,475,0.11433048228368196,0.5009797999145438,2.5866577e-06,0.11433046150569562,0.0,0.006355332861728624,475,0.007668953336787525
193,EURAUD,HA,DPV,250,0.1,0,272,0.15968728448224612,0.502162467092892,3.720403e-06,0.15968727029858742,0.0,0.004223875347547756,272,0.005210703367733765
194,EURAUD,HA,DPV,250,0.15000000000000002,0,188,0.14993902968400255,0.5033727721385315,4.287687e-06,0.1499390515079954,0.0,0.01989797275074101,188,0.021619160432980733
195,EURAUD,HA,DPV,300,0.1,0,221,0.3480010715105332,0.5041167124079157,8.10303e-06,0.34800102466021254,0.0,1.1493168250442665e-07,221,3.076022130000047e-07
196,EURAUD,HA,DPV,300,0.15000000000000002,0,145,0.1460999623691697,0.5041743215274064,4.215316e-06,0.1460999552157981,0.0,0.039265284100569287,145,0.04120369685996447
197,EURAUD,HA,DynETD,100,1.0,350,683,0.11279010796905671,0.4975103335576276,2.7686235e-06,0.11279004636740354,0.0,0.0016008136407891227,683,0.0021320338639217893
198,EURAUD,HA,DynETD,100,1.5,400,388,0.13037693129877553,0.4951218532942546,4.5204965e-06,0.13037692180214527,0.0,0.005112476596776716,388,0.006241889688848155
199,EURAUD,HA,DynETD,150,1.0,150,787,0.24135160056606536,0.4994288073773312,5.192484e-06,0.24135158042784433,0.0,6.405320718272378e-12,787,2.7513009717346122e-11
200,EURAUD,HA,DynETD,150,1.5,150,621,0.28874440925139155,0.4994430714608932,7.181803e-06,0.2887443743038981,0.0,3.111955138024314e-13,621,1.6123817558888477e-12
201,EURAUD,HA,DynETD,150,2.0,150,484,0.2674735746122911,0.49847200202201236,7.835908e-06,0.2674734707565734,0.0,1.997305432155372e-09,484,6.544530447655348e-09
202,EURAUD,HA,DynETD,150,0.5,200,816,0.23488452035060228,0.4989720716063335,4.679732e-06,0.23488445511637443,0.0,9.7550856281714e-12,816,4.16853916791448e-11
203,EURAUD,HA,DynETD,150,1.0,200,662,0.31675085709869666,0.4994106433446354,6.9056778e-06,0.31675083914620306,0.0,2.220446049250313e-16,662,1.6887612613105593e-15
204,EURAUD,HA,DynETD,150,1.5,200,485,0.295085438029307,0.49862365679097936,7.6927245e-06,0.29508538449731403,0.0,4.0540459878002366e-11,485,1.6080402506633473e-10
205,EURAUD,HA,DynETD,150,2.0,200,364,0.19502239558001094,0.4968344547596741,6.075903e-06,0.19502233625590185,0.0,9.930064822294415e-05,364,0.00016765832459637617
206,EURAUD,HA,DynETD,150,0.5,250,765,0.32596046226565517,0.49888167388167387,6.469831e-06,0.3259604476996618,0.0,0.0,765,0.0
207,EURAUD,HA,DynETD,150,1.0,250,593,0.33988228849236224,0.4992454341063784,7.673155e-06,0.33988225303023445,0.0,1.1102230246251565e-16,593,8.682781956738253e-16
208,EURAUD,HA,DynETD,150,1.5,250,416,0.3369922638446992,0.49834306454158117,9.216505e-06,0.3369922341124518,0.0,3.1362690222636047e-12,416,1.4053875780846099e-11
209,EURAUD,HA,DynETD,150,2.0,250,311,0.3519641966139829,0.49621999933973787,1.1504328e-05,0.3519641718747053,0.0,2.701039392150051e-10,311,9.82088445654558e-10
210,EURAUD,HA,DynETD,150,0.5,300,726,0.32895564681955086,0.4992057429032219,6.6078132e-06,0.3289555957452867,0.0,0.0,726,0.0
211,EURAUD,HA,DynETD,150,1.0,300,539,0.2980742271497353,0.4989591465001301,6.9019593e-06,0.2980741769928403,0.0,2.2549739853161554e-12,539,1.0215155376104333e-11
212,EURAUD,HA,DynETD,150,1.5,300,367,0.3146317268483298,0.497155427444436,8.732046e-06,0.3146317430232898,0.0,8.326942468883658e-10,367,2.9126731251917944e-09
213,EURAUD,HA,DynETD,150,2.0,300,275,0.3119589095335438,0.4957526212902079,1.006346e-05,0.31195893544164144,0.0,1.1502615926417548e-07,275,3.076022130000047e-07
214,EURAUD,HA,DynETD,150,0.5,350,694,0.37612025123600223,0.4991598287767843,7.6117203e-06,0.37612022356210173,0.0,0.0,694,0.0
215,EURAUD,HA,DynETD,150,1.0,350,498,0.39446755088419033,0.4989614900064694,9.376823e-06,0.3944675559570775,0.0,0.0,498,0.0
216,EURAUD,HA,DynETD,150,1.5,350,332,0.27667181091780585,0.49690893452316953,7.902156e-06,0.27667181676826197,0.0,2.313103210083156e-07,332,6.030070947040681e-07
217,EURAUD,HA,DynETD,150,2.0,350,246,0.1509486175012444,0.49391991325226553,5.033983e-06,0.15094864241069958,0.0,0.008953466019297807,246,0.010439413966241746
218,EURAUD,HA,DynETD,150,0.5,400,682,0.2871451659414223,0.49849614715386525,5.8979017e-06,0.28714518390742894,0.0,3.219646771412954e-14,682,1.9341211402183614e-13
219,EURAUD,HA,DynETD,150,1.0,400,458,0.21683077267399709,0.4987007866960558,5.292701e-06,0.21683078172851983,0.0,1.7388338623414157e-06,458,3.971055845402296e-06
220,EURAUD,HA,DynETD,150,1.5,400,304,0.34292532957664734,0.49802126402835206,1.0488299e-05,0.34292527593187294,0.0,1.1218243001209771e-09,304,3.842943573554918e-09
221,EURAUD,HA,DynETD,150,2.0,400,218,0.10133761104666042,0.49201435621354866,3.7246355e-06,0.101337607640892,0.0,0.06729662419974558,218,0.06870554367190775
222,EURAUD,HA,DynETD,150,0.5,450,676,0.23150948140140368,0.4980532081377152,4.772123e-06,0.23150940451627858,0.0,8.761649183952613e-10,676,3.0518517535700488e-09
223,EURAUD,HA,DynETD,150,1.0,450,452,0.20596553270140536,0.49804551033896705,5.16866e-06,0.2059655433208785,0.0,5.96433390898099e-06,452,1.2361082026363101e-05
224,EURAUD,HA,DynETD,150,1.5,450,291,0.1816207369524452,0.4958713738198361,5.6220924e-06,0.18162076257741944,0.0,0.0009734404029532184,291,0.0013747565486341023
225,EURAUD,HA,DynETD,150,0.5,500,666,0.2063940604106692,0.4982324544175969,4.2742827e-06,0.20639395447567485,0.0,5.008815151530399e-08,666,1.412349578441735e-07
226,EURAUD,HA,DynETD,150,1.0,500,435,0.23120570729095874,0.4983062591423512,5.994697e-06,0.23120569613506983,0.0,7.099988467151874e-07,435,1.7210205962774572e-06
227,EURAUD,HA,DynETD,200,1.0,100,909,0.14095481754674508,0.49873300521417085,2.8565928e-06,0.14095482959229355,0.0,1.0701153648540185e-05,909,2.132513551596109e-05
228,EURAUD,HA,DynETD,200,1.5,100,803,0.17658267157321378,0.49853348318302676,3.8051442e-06,0.17658258583328107,0.0,2.8095956350338014e-07,803,7.278608692009442e-07
229,EURAUD,HA,DynETD,200,2.0,100,652,0.18830624208745345,0.497249706523562,4.6106393e-06,0.18830616753686352,0.0,7.612315270355552e-07,652,1.8398278014940969e-06
230,EURAUD,HA,DynETD,200,0.5,150,816,0.16503923617512126,0.49918219724020363,3.23401e-06,0.16503922290500245,0.0,1.211744025564343e-06,816,2.821729767395619e-06
231,EURAUD,HA,DynETD,200,1.0,150,715,0.27426991830923336,0.4990058367006606,5.708753e-06,0.2742699077194499,0.0,1.1179945857975326e-13,715,6.262280483960504e-13
232,EURAUD,HA,DynETD,200,1.5,150,603,0.34209926027449583,0.49866674701336267,7.761113e-06,0.3420992354888548,0.0,0.0,603,0.0
233,EURAUD,HA,DynETD,200,2.0,150,471,0.3087596622833069,0.49845759850998195,8.091704e-06,0.3087596130857256,0.0,1.0359380020474873e-11,471,4.404064634345472e-11
234,EURAUD,HA,DynETD,200,0.5,200,702,0.12372385708123167,0.49840117636075065,2.442298e-06,0.12372379253515359,0.0,0.0005225476615439151,702,0.0007773306717479283
235,EURAUD,HA,DynETD,200,1.0,200,604,0.21434715179372235,0.498569836303329,4.5856827e-06,0.2143471739844229,0.0,6.90025032668018e-08,604,1.9067691736059563e-07
236,EURAUD,HA,DynETD,200,1.5,200,487,0.2352889361540814,0.4979458776175507,5.5870305e-06,0.235288928843164,0.0,1.0381464765618631e-07,487,2.8033336451784513e-07
237,EURAUD,HA,DynETD,200,2.0,200,357,0.17255194897318696,0.4987104233368908,4.886576e-06,0.17255193579608838,0.0,0.0005565254634407601,357,0.0008194664461676557
238,EURAUD,HA,DynETD,200,1.0,250,528,0.22911692905075046,0.4979721613792129,5.026461e-06,0.22911692920422266,0.0,7.0206856994659e-08,528,1.9336041345040638e-07
239,EURAUD,HA,DynETD,200,1.5,250,399,0.20520963944736026,0.4974560201265419,5.1646634e-06,0.20520961310572894,0.0,2.0741681261315925e-05,399,3.998803201309512e-05
240,EURAUD,HA,DynETD,200,2.0,250,295,0.23777223587940122,0.49719989629245526,7.1255095e-06,0.23777222876859516,0.0,2.214570355785206e-05,295,4.2595796402457905e-05
241,EURAUD,HA,DynETD,200,0.5,300,591,0.18186311181083128,0.49835552265252375,3.6978709e-06,0.18186307018830214,0.0,4.90815344234008e-06,591,1.0327053816497274e-05
242,EURAUD,HA,DynETD,200,1.0,300,477,0.2153620540005709,0.49889279281939236,4.8364627e-06,0.21536203401840545,0.0,1.2782079550355263e-06,477,2.951627840458082e-06
243,EURAUD,HA,DynETD,200,1.5,300,343,0.11794760893838646,0.4965649731671156,3.1395555e-06,0.11794762959338062,0.0,0.014465675383024679,343,0.016032145578245265
244,EURAUD,HA,DynETD,200,2.0,300,253,0.21845535700386495,0.49636036653249976,7.0328583e-06,0.2184553581114228,0.0,0.00025566941381471864,253,0.0003984021504744394
245,EURAUD,HA,DynETD,200,0.5,350,539,0.1719601749394151,0.4984354484434246,3.503106e-06,0.17196014535770252,0.0,3.271900457091359e-05,539,6.095293211075813e-05
246,EURAUD,HA,DynETD,200,1.0,350,417,0.17839792410317692,0.4987663133719216,4.0571017e-06,0.17839790114706422,0.0,0.00013474558281756366,417,0.00022075906750150252
247,EURAUD,HA,DynETD,200,1.5,350,294,0.12441923019166472,0.4973944937713864,3.3817344e-06,0.12441925448946449,0.0,0.016448184292066292,294,0.018012608689726494
248,EURAUD,HA,DynETD,200,2.0,350,215,0.1626369161699645,0.49753136891097205,5.511811e-06,0.16263696982356401,0.0,0.00854592084951844,215,0.01000645252012823
249,EURAUD,HA,DynETD,200,0.5,400,538,0.11948081718919032,0.4980601239568591,2.4235865e-06,0.11948080193953751,0.0,0.002791334774105314,538,0.0035931933660455057
250,EURAUD,HA,DynETD,200,1.0,400,391,0.1878820030411744,0.4986086393787413,4.307985e-06,0.18788199341546627,0.0,0.00010155126482336296,391,0.0001707626745204217
251,EURAUD,HA,DynETD,200,1.5,400,269,0.2898643396954343,0.4975655873316001,7.973888e-06,0.2898642910378015,0.0,9.965244448517652e-07,269,2.3469283090400947e-06
252,EURAUD,HA,DynETD,200,2.0,400,196,0.1625960091530606,0.4951588058387736,5.9149625e-06,0.1625960480480002,0.0,0.011412694166625381,196,0.012927182212744614
253,EURAUD,HA,DynETD,200,1.0,450,371,0.18236874787764104,0.4978956298970273,4.149465e-06,0.18236874382820062,0.0,0.0002218139839610389,371,0.00034892560285332307
254,EURAUD,HA,DynETD,200,1.5,450,261,0.2054238744484069,0.4965216307193617,5.761839e-06,0.2054239092180288,0.0,0.0004521474792734681,261,0.000683996825397272
255,EURAUD,HA,DynETD,200,1.0,500,356,0.16743676408748992,0.4981364335783895,3.9050674e-06,0.16743676817155298,0.0,0.0007910398661696849,356,0.0011306414638873599
256,EURAUD,HA,DynETD,200,1.5,500,234,0.14326406758350207,0.4966557868264755,4.039081e-06,0.1432640671157358,0.0,0.014207134621930129,234,0.015766686213627947
257,EURAUD,HA,VR-MR,300,0.11,10,104,0.22320768841678118,0.4723926380368098,0.00015674526,0.22320773427790663,0.0,0.01141459273791201,104,0.012927182212744614
258,EURGBP,Normal,DPV,100,0.15000000000000002,0,599,0.14041051317681735,0.5004627449706928,2.5695867e-06,0.14041053376333418,0.0,0.00029466912157383174,599,0.000455747577956542
259,EURGBP,Normal,DPV,100,0.25,0,330,0.20299806294144535,0.5004890397560554,5.0617764e-06,0.20299804463422969,0.0,0.000113170622876968,330,0.0001887695097887454
260,EURGBP,Normal,DPV,100,0.3,0,217,0.28692014217018846,0.5026609442060086,8.856218e-06,0.286920114141828,3.640623808423924e-280,1.1862590200584222e-05,217,2.358294310859549e-05
261,EURGBP,Normal,DPV,200,0.1,0,366,0.17389875226703363,0.499281842190613,3.0952108e-06,0.1738987148866462,0.0,0.0004391235906475721,366,0.000666727942576625
262,EURGBP,Normal,DPV,200,0.15000000000000002,0,245,0.15673314646917594,0.5003523758675921,3.3806848e-06,0.15673313456342802,0.0,0.00707836711065335,245,0.008455282903071508
263,EURGBP,Normal,DPV,250,0.1,0,263,0.19098241275035324,0.5022192779065916,3.5157987e-06,0.19098239733779576,0.0,0.0009767439481083162,263,0.0013758441977020019
264,EURGBP,Normal,DPV,300,0.1,0,206,0.10370848004289362,0.5029186362985245,1.9842857e-06,0.10370847227191456,0.0,0.06830998909969765,206,0.06956877268261591
265,EURGBP,Normal,DynETD,100,1.5,200,577,0.11800732807895174,0.5000774273473391,2.6183202e-06,0.11800734641453524,0.0,0.0022939125579678477,577,0.002975983584593655
266,EURGBP,Normal,DynETD,100,1.0,250,790,0.10910894028825972,0.501197696345752,1.9665652e-06,0.10910892442516483,0.0,0.0010821152100239928,790,0.0015026356936514071
267,EURGBP,Normal,DynETD,100,2.0,400,299,0.1346669676109497,0.5030226567838931,4.327305e-06,0.13466696338616954,0.0,0.009939881656639837,299,0.011492554941916911
268,EURGBP,Normal,DynETD,150,1.5,200,518,0.111639612374874,0.4998712896774321,2.21374e-06,0.11163961937163064,0.0,0.005528778981510163,518,0.006720465946733028
269,EURGBP,Normal,DynETD,150,2.0,200,371,0.16755892908626707,0.4985822038223785,4.072173e-06,0.16755893596789329,0.0,0.0006245750279029183,371,0.0009115716516399987
270,EURGBP,Normal,DynETD,150,2.0,250,309,0.1413628225900728,0.49840322132740905,3.7641996e-06,0.141362834180249,0.0,0.006478811805465057,309,0.007783963748884829
271,EURGBP,Normal,DynETD,150,2.0,450,216,0.16970734778967317,0.49926693382856024,5.4359066e-06,0.1697073472919737,0.0,0.0063124529878605395,216,0.007628314179207562
272,EURGBP,Normal,DynETD,150,2.0,500,211,0.31502102572396157,0.5000246755169521,1.0004944e-05,0.3150211155284775,0.0,2.3703639073779925e-06,211,5.310896430314475e-06
273,EURGBP,Normal,DynETD,200,1.0,150,739,0.14606029706862786,0.5010522360015032,2.305493e-06,0.14606032808932845,0.0,3.584819450186405e-05,739,6.618742370165991e-05
274,EURGBP,Normal,DynETD,200,2.0,150,475,0.12102826929817131,0.4996676961570038,2.3915206e-06,0.12102824258620073,0.0,0.004172911630934473,475,0.005178658296474068
275,EURGBP,Normal,DynETD,200,2.0,250,288,0.21200576752397804,0.4993918479336973,4.9828104e-06,0.21200577846390042,0.0,0.0001604247402738901,288,0.0002572381231857928
276,EURGBP,Normal,DynETD,200,2.0,400,203,0.15302547040652298,0.5001484009794465,4.0385985e-06,0.1530254587345237,0.0,0.0146184608190425,203,0.016158272025314977
277,EURGBP,Normal,DynETD,200,2.0,450,192,0.23953639576535316,0.5009967307232278,6.6053262e-06,0.2395363194350022,0.0,0.0004515200339414438,192,0.000683996825397272
278,EURGBP,Normal,DynETD,200,2.0,500,175,0.11692859092613722,0.4994234957509502,3.3700462e-06,0.11692855968646952,0.0,0.06095339432531044,175,0.0625375790788148
279,EURGBP,HA,DPV,50,0.55,0,155,0.2283514230266081,0.5103811287649869,1.1115128e-05,0.2283513660755333,5.407861256193766e-187,0.002234893016211381,155,0.002912267198125099
280,EURGBP,HA,DPV,100,0.25,0,399,0.11009947502729768,0.5010971609546432,2.3961138e-06,0.11009950299851413,0.0,0.013930578221959533,399,0.015480495101882645
281,EURGBP,HA,DPV,100,0.3,0,291,0.2624179534504336,0.5018502969804397,6.78579e-06,0.2624179475252713,0.0,3.793569773424821e-06,291,8.126277369946193e-06
282,EURGBP,HA,DPV,100,0.35000000000000003,0,195,0.2817517798122759,0.5024250940573863,9.1627235e-06,0.28175178442302035,2.1134408227469135e-257,4.169379045093624e-05,195,7.579857956979417e-05
283,EURGBP,HA,DPV,100,0.4,0,133,0.12744187510564378,0.5033134526176276,5.114783e-06,0.12744187987775227,0.0,0.07081724975975257,133,0.07203374239366242
284,EURGBP,HA,DPV,150,0.25,0,203,0.15663122070758786,0.5020435767002852,3.984619e-06,0.15663121037110558,0.0,0.012819011394029522,203,0.014360757358987127
285,EURGBP,HA,DPV,150,0.3,0,141,0.11919129228922516,0.5015869189666948,3.5211117e-06,0.11919128037742355,0.0,0.07848763444915663,141,0.0797380501940574
286,EURGBP,HA,DynETD,100,0.5,100,1445,0.11903253694649348,0.5005945575120054,1.7933703e-06,0.11903244594589889,0.0,3.022648136341566e-06,1445,6.6115443404410505e-06
287,EURGBP,HA,DynETD,100,0.5,150,1251,0.12725303740679714,0.5011138468753664,1.9333986e-06,0.12725298785886657,0.0,3.3837657781310426e-06,1251,7.305056849142277e-06
288,EURGBP,HA,DynETD,100,2.0,150,501,0.14557253710948556,0.5036077825022549,3.632896e-06,0.14557249887855306,0.0,0.0005603035854914173,501,0.0008235667949864981
289,EURGBP,HA,DynETD,100,1.5,200,557,0.281174263589554,0.5029435592762624,6.509464e-06,0.2811742260711801,0.0,1.6120993429069586e-11,557,6.715730428491802e-11
290,EURGBP,HA,DynETD,100,2.0,200,406,0.12084921445797754,0.5006079766536965,3.4137465e-06,0.12084916455065821,0.0,0.00744500608509735,406,0.008854964195904882
291,EURGBP,HA,DynETD,100,1.0,250,797,0.11164116947359544,0.5013624924064913,2.0563143e-06,0.11164115846495937,0.0,0.0008114408561941122,797,0.0011578045951547659
292,EURGBP,HA,DynETD,100,1.5,250,497,0.1908750927691674,0.5035299895635091,4.6492582e-06,0.19087509537231298,0.0,1.043968966008002e-05,497,2.0904595961851054e-05
293,EURGBP,HA,DynETD,100,2.0,250,356,0.16413942398844586,0.502342139778902,5.0133694e-06,0.1641393784101267,0.0,0.0009775298340729544,356,0.0013758441977020019
294,EURGBP,HA,DynETD,100,1.0,300,760,0.13154720733168385,0.5007926590447059,2.492271e-06,0.1315471849948784,0.0,0.00014364128355393024,760,0.00023348749816903564
295,EURGBP,HA,DynETD,100,1.0,350,719,0.2188738244539078,0.5023175305317819,4.1888557e-06,0.21887375610609228,0.0,2.1932246019318313e-09,719,7.0746427821069575e-09
296,EURGBP,HA,DynETD,100,1.5,400,400,0.17125888320167726,0.5020853005980485,4.790954e-06,0.17125884390223262,0.0,0.0003071996413994693,400,0.00047336152921962835
297,EURGBP,HA,DynETD,100,1.5,450,375,0.1168713140540718,0.5016542774889357,3.4480752e-06,0.11687126920068018,0.0,0.011811607790592982,375,0.013304107144567368
298,EURGBP,HA,DynETD,100,2.0,450,275,0.1499650233176621,0.5020087545721652,5.240204e-06,0.14996501691780006,0.0,0.006443289680210684,275,0.007752521255289778
299,EURGBP,HA,DynETD,100,1.5,500,359,0.2304257232995312,0.5008708405903383,7.0986653e-06,0.2304257017430511,0.0,6.328750583928233e-06,359,1.3083626518894027e-05
300,EURGBP,HA,DynETD,100,2.0,500,260,0.12545053416812538,0.5012461059190031,4.498944e-06,0.12545054660810373,0.0,0.021545375748734497,260,0.023196255189221946
301,EURGBP,HA,DynETD,150,2.0,150,501,0.11780795635335396,0.5010345303232333,2.5913623e-06,0.11780797045403386,0.0,0.004183383830205445,501,0.005183894163288959
302,EURGBP,HA,DynETD,150,0.5,250,827,0.1405137555105642,0.501577173561054,2.1884089e-06,0.14051378881871146,0.0,2.6629996800697775e-05,827,5.017333488131467e-05
303,EURGBP,HA,DynETD,150,1.0,250,636,0.1253578927966687,0.49991416041078146,2.2218217e-06,0.12535788413622415,0.0,0.0007850486478180319,636,0.0011259607768878
304,EURGBP,HA,DynETD,150,2.0,250,301,0.20674143818094726,0.49994593620472155,5.649683e-06,0.2067414274283605,0.0,0.00016736137980755128,301,0.0002674481915450864
305,EURGBP,HA,DynETD,150,2.0,400,230,0.11208944280530986,0.500443419652359,3.4392247e-06,0.11208937865624546,0.0,0.044573025394642474,230,0.04636265753093928
306,EURGBP,HA,DynETD,150,2.0,450,219,0.11715714528397295,0.49854741153498117,3.7493144e-06,0.11715710599229537,0.0,0.041479730664657155,219,0.04341754636489998
307,EURGBP,HA,DynETD,200,2.0,150,477,0.11359983439796942,0.5010038926449498,2.3121486e-06,0.11359983579556839,0.0,0.0065496553251517264,477,0.007857690686759452
308,EURGBP,HA,DynETD,200,0.5,250,705,0.10844227679739686,0.500466357335978,1.6794222e-06,0.10844229783704214,0.0,0.001992528870104371,705,0.0026260833598036938
309,EURGBP,HA,VR-MR,300,0.16,9,113,0.1722478027450004,0.4649350649350649,5.9048987e-05,0.17224782906131217,0.0,0.033548813390117616,113,0.03538418104377545
310,EURGBP,HA,VR-MR,300,0.15000000000000002,10,154,0.12421672575396456,0.4662813102119461,3.5699297e-05,0.12421674602136464,0.0,0.061598875048709534,154,0.06304378693256815
311,EURGBP,HA,VR-MR,300,0.16,10,149,0.18657364280819871,0.47326732673267324,5.416066e-05,0.18657367355114626,0.0,0.011380521100892493,149,0.012923906839232708
312,EURGBP,HA,VR-MR,300,0.17,10,143,0.17181686738018875,0.4658385093167702,5.171083e-05,0.17181690103624883,0.0,0.019957314917155244,143,0.021655254013510077
313,EURGBP,HA,VR-MR,300,0.18000000000000002,10,137,0.1734541260639564,0.4698275862068966,5.3569063e-05,0.17345413419840805,0.0,0.021166654549715558,137,0.02281814905294434
314,EURGBP,HA,VR-MR,300,0.19,10,129,0.18503093680689633,0.47453703703703703,6.0423536e-05,0.1850309769333316,0.0,0.01779644811433445,129,0.019437754264536575
315,EURGBP,HA,VR-MR,300,0.2,10,116,0.2936267093759667,0.4962025316455696,0.000100281526,0.29362672237524784,0.0,0.0007822203097284097,116,0.0011238485905803322
316,EURGBP,HA,VR-MR,300,0.21000000000000002,10,103,0.18461466689070488,0.4843304843304843,6.6461944e-05,0.1846146974553617,0.0,0.0304904065821604,103,0.032447428827485206
317,EURGBP,HA,VR-MR,400,0.15000000000000002,10,106,0.1308460020230183,0.4931506849315068,3.5526715e-05,0.13084604650223156,0.0,0.08896717124159381,106,0.08983408643030606
318,EURJPY,Normal,DPV,50,0.15000000000000002,0,1376,0.1414253064731999,0.5021693716856821,3.378971e-06,0.14142526704845432,0.0,7.767803356095726e-08,1376,2.1182595336195253e-07
319,EURJPY,Normal,DPV,50,0.2,0,1130,0.10958891399778246,0.5021303127922685,2.8777765e-06,0.10958892236694406,0.0,0.00011485366543817488,1130,0.0001908089952870681
320,EURJPY,Normal,DPV,50,0.25,0,877,0.2362515080961012,0.5029492725127802,7.040534e-06,0.23625153213189112,0.0,1.3131717935266352e-12,877,6.185337595645344e-12
321,EURJPY,Normal,DPV,50,0.3,0,659,0.22079090069669893,0.503739588645249,7.4692466e-06,0.22079092318427648,0.0,7.226954923389428e-09,659,2.1785984114508494e-08
322,EURJPY,Normal,DPV,50,0.35000000000000003,0,461,0.27181445336838206,0.5039925213259066,1.0685928e-05,0.27181447443675893,0.0,2.6717731360648145e-09,461,8.445304674429472e-09
323,EURJPY,Normal,DPV,50,0.4,0,291,0.15306715302360774,0.5036454114107164,7.632204e-06,0.15306712289628135,0.0,0.004512185502045796,291,0.005549854274771461
324,EURJPY,Normal,DPV,50,0.45,0,186,0.20111450397612518,0.5062006764374295,1.2170738e-05,0.20111450221853308,0.0,0.003045553767583864,186,0.0038902374011202208
325,EURJPY,Normal,DPV,50,0.5,0,116,0.2990107382700027,0.5006158478171616,2.3269064e-05,0.2990107243368611,0.0,0.0006399608478574459,116,0.0009307500752172327
326,EURJPY,Normal,DPV,100,0.15000000000000002,0,562,0.12373464642541747,0.5028453269989918,3.169698e-06,0.12373466577684654,0.0,0.0016767864488875794,562,0.002224089545804485
327,EURJPY,Normal,DPV,100,0.35000000000000003,0,111,0.22038221569114955,0.5074561722557649,1.1927561e-05,0.22038221242408784,0.0,0.010119949907197778,111,0.011668203717756549
328,EURJPY,Normal,DPV,150,0.1,0,461,0.12683855440888667,0.5036176470588235,3.0398642e-06,0.1268385371859108,0.0,0.0032312864224226523,461,0.0041021997613910855
329,EURJPY,Normal,DPV,150,0.15000000000000002,0,325,0.1818367102183219,0.5046315472380163,4.970602e-06,0.18183670642493005,0.0,0.0005225273048178325,325,0.0007773306717479283
330,EURJPY,Normal,DPV,150,0.2,0,222,0.15497208756042477,0.504674100589735,5.0468193e-06,0.15497206776273745,0.0,0.010470908204996743,222,0.012022690999920083
331,EURJPY,Normal,DPV,150,0.25,0,147,0.226422194663391,0.5066883313180169,8.994226e-06,0.22642215785542436,0.0,0.00302349172294758,147,0.0038680164171659625
332,EURJPY,Normal,DPV,250,0.05,0,369,0.30617132952878306,0.5056591583943147,6.7813326e-06,0.30617132888829485,0.0,2.03455541303299e-09,369,6.640340304741531e-09
333,EURJPY,Normal,DPV,250,0.1,0,232,0.2921964513798976,0.5067317134982735,7.360291e-06,0.2921964338913713,0.0,4.281465892486125e-06,232,9.077583695322244e-06
334,EURJPY,Normal,DPV,250,0.15000000000000002,0,166,0.38436122286330904,0.5079448572117387,1.1590117e-05,0.3843612173093611,4.582829719118445e-281,3.669939718786708e-07,166,9.191480443728642e-07
335,EURJPY,Normal,DPV,300,0.05,0,299,0.43489537410369533,0.5045659505134326,9.601844e-06,0.43489530066934756,0.0,2.7422508708241367e-14,299,1.6593620232943133e-13
336,EURJPY,Normal,DPV,300,0.1,0,205,0.3680441469703936,0.5050296953211763,9.070845e-06,0.36804411197779985,0.0,6.836450650027359e-08,205,1.8954573875828364e-07
337,EURJPY,Normal,DPV,300,0.15000000000000002,0,130,0.2094471080620294,0.5059506334545291,5.9837807e-06,0.2094471172863026,0.0,0.008468683081034323,130,0.009930039991764433
338,EURJPY,Normal,DynETD,50,2.0,100,790,0.1424761608599689,0.5023709069185678,5.3626377e-06,0.1424761328128389,0.0,3.1065468836910526e-05,790,5.800286861666402e-05
339,EURJPY,Normal,DynETD,50,1.5,150,857,0.1334392890533564,0.503477898515883,4.6913997e-06,0.1334392557983142,0.0,4.68453800851476e-05,857,8.460745117775024e-05
340,EURJPY,Normal,DynETD,50,0.5,200,2083,0.14867627995595106,0.4961120883120034,3.2120736e-06,0.1486761892178139,0.0,5.781597423037965e-12,2083,2.522602244051828e-11
341,EURJPY,Normal,DynETD,50,0.5,300,2036,0.10563700527890517,0.4962637038493683,2.3016369e-06,0.10563695621281001,0.0,9.370049208756726e-07,2036,2.21936308401695e-06
342,EURJPY,Normal,DynETD,50,0.5,400,2001,0.12977037146315193,0.4960751576166862,2.840617e-06,0.12977028363988227,0.0,3.219179922631099e-09,2001,1.007056662589125e-08
343,EURJPY,Normal,DynETD,100,2.0,250,348,0.11795451266995706,0.5069037010895937,4.776066e-06,0.1179545826738304,0.0,0.013888760371648878,348,0.015454741406841504
344,EURJPY,Normal,DynETD,100,2.0,300,315,0.12706624673164504,0.5064513045971518,5.44434e-06,0.12706628678460175,0.0,0.012060298902887512,315,0.01356579076050712
345,EURJPY,Normal,DynETD,150,2.0,250,304,0.11745673172514863,0.5060107011326523,4.3804994e-06,0.1174567674633986,0.0,0.020283492207057163,304,0.021980411816536455
346,EURJPY,Normal,DynETD,150,1.5,300,378,0.14758623017469405,0.5027844073190135,4.6650816e-06,0.14758622142938949,0.0,0.002056230129118597,378,0.0026971752801255014
347,EURJPY,Normal,DynETD,150,2.0,300,275,0.12456063329614128,0.5067027191713002,4.6075456e-06,0.12456067000590404,0.0,0.019432894541763335,275,0.02116934241146098
348,EURJPY,Normal,DynETD,150,1.5,450,299,0.15665268062001608,0.5038410424297429,5.35274e-06,0.15665270335676676,0.0,0.003376570753952035,299,0.004260543614956221
