id,pair,mode,ind,p1,p2,cnt,train_sr,winrate,ev,sharpe,dsr,p_val,n_trades,p3,p_adj
6086,GBPAUD,Normal,Stoch,300,20.0,458,0.27651109841288163,0.5009904830509648,4.8950037e-06,0.2765110811038018,2.405281200552125e-227,1.6334104069315458e-09,458,4.0,3.7968883384554265e-09
6087,GBPAUD,Normal,Stoch,300,25.0,533,0.170402624389294,0.5002432130414777,2.9387113e-06,0.1704026010160107,0.0,4.1763278771256296e-05,533,4.0,5.581670147565243e-05
6088,GBPAUD,Normal,Stoch,300,30.0,604,0.14292993296742376,0.5003625181259063,2.4094875e-06,0.14292991184708875,0.0,0.00022178540067741004,604,4.0,0.00026990502598306853
6089,GBPAUD,Normal,Stoch,300,5.0,340,0.25342301205391476,0.5022777012239604,4.832184e-06,0.25342299722371914,3.75410638794384e-178,1.4849601731592443e-06,340,5.0,2.3935437314499316e-06
6090,GBPAUD,Normal,Stoch,300,10.0,376,0.20260726366385529,0.5015984214632058,3.7664972e-06,0.2026072597845756,3.49578742089108e-225,4.27030583176613e-05,376,5.0,5.6969568944843104e-05
6091,GBPAUD,Normal,Stoch,300,15.0,412,0.272139127768302,0.5012321915511031,4.9533146e-06,0.2721391144872384,7.922611200141997e-206,1.6585296358506696e-08,412,5.0,3.39125665014729e-08
6092,GBPAUD,Normal,Stoch,300,20.0,458,0.27651109841288163,0.5009904830509648,4.8950037e-06,0.2765110811038018,2.405281200552125e-227,1.6334104069315458e-09,458,5.0,3.7968883384554265e-09
6093,GBPAUD,Normal,Stoch,300,25.0,533,0.170402624389294,0.5002432130414777,2.9387113e-06,0.1704026010160107,0.0,4.1763278771256296e-05,533,5.0,5.581670147565243e-05
6094,GBPAUD,Normal,Stoch,300,30.0,604,0.14292993296742376,0.5003625181259063,2.4094875e-06,0.14292991184708875,0.0,0.00022178540067741004,604,5.0,0.00026990502598306853
6095,GBPAUD,Normal,Stoch,300,5.0,340,0.25342301205391476,0.5022777012239604,4.832184e-06,0.25342299722371914,3.75410638794384e-178,1.4849601731592443e-06,340,6.0,2.3935437314499316e-06
6096,GBPAUD,Normal,Stoch,300,10.0,376,0.20260726366385529,0.5015984214632058,3.7664972e-06,0.2026072597845756,3.49578742089108e-225,4.27030583176613e-05,376,6.0,5.6969568944843104e-05
6097,GBPAUD,Normal,Stoch,300,15.0,412,0.272139127768302,0.5012321915511031,4.9533146e-06,0.2721391144872384,7.922611200141997e-206,1.6585296358506696e-08,412,6.0,3.39125665014729e-08
6098,GBPAUD,Normal,Stoch,300,20.0,458,0.27651109841288163,0.5009904830509648,4.8950037e-06,0.2765110811038018,2.405281200552125e-227,1.6334104069315458e-09,458,6.0,3.7968883384554265e-09
6099,GBPAUD,Normal,Stoch,300,25.0,533,0.170402624389294,0.5002432130414777,2.9387113e-06,0.1704026010160107,0.0,4.1763278771256296e-05,533,6.0,5.581670147565243e-05
6100,GBPAUD,Normal,Stoch,300,30.0,604,0.14292993296742376,0.5003625181259063,2.4094875e-06,0.14292991184708875,0.0,0.00022178540067741004,604,6.0,0.00026990502598306853
6101,GBPAUD,Normal,Stoch,300,5.0,340,0.25342301205391476,0.5022777012239604,4.832184e-06,0.25342299722371914,3.75410638794384e-178,1.4849601731592443e-06,340,7.0,2.3935437314499316e-06
6102,GBPAUD,Normal,Stoch,300,10.0,376,0.20260726366385529,0.5015984214632058,3.7664972e-06,0.2026072597845756,3.49578742089108e-225,4.27030583176613e-05,376,7.0,5.6969568944843104e-05
6103,GBPAUD,Normal,Stoch,300,15.0,412,0.272139127768302,0.5012321915511031,4.9533146e-06,0.2721391144872384,7.922611200141997e-206,1.6585296358506696e-08,412,7.0,3.39125665014729e-08
6104,GBPAUD,Normal,Stoch,300,20.0,458,0.27651109841288163,0.5009904830509648,4.8950037e-06,0.2765110811038018,2.405281200552125e-227,1.6334104069315458e-09,458,7.0,3.7968883384554265e-09
6105,GBPAUD,Normal,Stoch,300,25.0,533,0.170402624389294,0.5002432130414777,2.9387113e-06,0.1704026010160107,0.0,4.1763278771256296e-05,533,7.0,5.581670147565243e-05
6106,GBPAUD,Normal,Stoch,300,30.0,604,0.14292993296742376,0.5003625181259063,2.4094875e-06,0.14292991184708875,0.0,0.00022178540067741004,604,7.0,0.00026990502598306853
6107,GBPAUD,Normal,Stoch,300,5.0,340,0.25342301205391476,0.5022777012239604,4.832184e-06,0.25342299722371914,3.75410638794384e-178,1.4849601731592443e-06,340,8.0,2.3935437314499316e-06
6108,GBPAUD,Normal,Stoch,300,10.0,376,0.20260726366385529,0.5015984214632058,3.7664972e-06,0.2026072597845756,3.49578742089108e-225,4.27030583176613e-05,376,8.0,5.6969568944843104e-05
6109,GBPAUD,Normal,Stoch,300,15.0,412,0.272139127768302,0.5012321915511031,4.9533146e-06,0.2721391144872384,7.922611200141997e-206,1.6585296358506696e-08,412,8.0,3.39125665014729e-08
6110,GBPAUD,Normal,Stoch,300,20.0,458,0.27651109841288163,0.5009904830509648,4.8950037e-06,0.2765110811038018,2.405281200552125e-227,1.6334104069315458e-09,458,8.0,3.7968883384554265e-09
6111,GBPAUD,Normal,Stoch,300,25.0,533,0.170402624389294,0.5002432130414777,2.9387113e-06,0.1704026010160107,0.0,4.1763278771256296e-05,533,8.0,5.581670147565243e-05
6112,GBPAUD,Normal,Stoch,300,30.0,604,0.14292993296742376,0.5003625181259063,2.4094875e-06,0.14292991184708875,0.0,0.00022178540067741004,604,8.0,0.00026990502598306853
6113,GBPAUD,Normal,Stoch,300,5.0,340,0.25342301205391476,0.5022777012239604,4.832184e-06,0.25342299722371914,3.75410638794384e-178,1.4849601731592443e-06,340,9.0,2.3935437314499316e-06
6114,GBPAUD,Normal,Stoch,300,10.0,376,0.20260726366385529,0.5015984214632058,3.7664972e-06,0.2026072597845756,3.49578742089108e-225,4.27030583176613e-05,376,9.0,5.6969568944843104e-05
6115,GBPAUD,Normal,Stoch,300,15.0,412,0.272139127768302,0.5012321915511031,4.9533146e-06,0.2721391144872384,7.922611200141997e-206,1.6585296358506696e-08,412,9.0,3.39125665014729e-08
6116,GBPAUD,Normal,Stoch,300,20.0,458,0.27651109841288163,0.5009904830509648,4.8950037e-06,0.2765110811038018,2.405281200552125e-227,1.6334104069315458e-09,458,9.0,3.7968883384554265e-09
6117,GBPAUD,Normal,Stoch,300,25.0,533,0.170402624389294,0.5002432130414777,2.9387113e-06,0.1704026010160107,0.0,4.1763278771256296e-05,533,9.0,5.581670147565243e-05
6118,GBPAUD,Normal,Stoch,300,30.0,604,0.14292993296742376,0.5003625181259063,2.4094875e-06,0.14292991184708875,0.0,0.00022178540067741004,604,9.0,0.00026990502598306853
6119,GBPAUD,Normal,Stoch,300,5.0,340,0.25342301205391476,0.5022777012239604,4.832184e-06,0.25342299722371914,3.75410638794384e-178,1.4849601731592443e-06,340,10.0,2.3935437314499316e-06
6120,GBPAUD,Normal,Stoch,300,10.0,376,0.20260726366385529,0.5015984214632058,3.7664972e-06,0.2026072597845756,3.49578742089108e-225,4.27030583176613e-05,376,10.0,5.6969568944843104e-05
6121,GBPAUD,Normal,Stoch,300,15.0,412,0.272139127768302,0.5012321915511031,4.9533146e-06,0.2721391144872384,7.922611200141997e-206,1.6585296358506696e-08,412,10.0,3.39125665014729e-08
6122,GBPAUD,Normal,Stoch,300,20.0,458,0.27651109841288163,0.5009904830509648,4.8950037e-06,0.2765110811038018,2.405281200552125e-227,1.6334104069315458e-09,458,10.0,3.7968883384554265e-09
6123,GBPAUD,Normal,Stoch,300,25.0,533,0.170402624389294,0.5002432130414777,2.9387113e-06,0.1704026010160107,0.0,4.1763278771256296e-05,533,10.0,5.581670147565243e-05
6124,GBPAUD,Normal,Stoch,300,30.0,604,0.14292993296742376,0.5003625181259063,2.4094875e-06,0.14292991184708875,0.0,0.00022178540067741004,604,10.0,0.00026990502598306853
6125,GBPAUD,Normal,DynRSI,50,80.0,414,0.1873834032871205,0.5027105395864852,7.2236594e-06,0.18738336339091927,1.4114128515672224e-260,6.873196128587278e-05,414,3.0,8.937637139640093e-05
6126,GBPAUD,Normal,DynRSI,50,90.0,373,0.2631945043486547,0.5040255591054313,1.0339396e-05,0.2631945196980061,5.2443207752604346e-188,1.856322349169659e-07,373,3.0,3.3518697212318585e-07
6127,GBPAUD,Normal,DynRSI,50,100.0,357,0.16358213503570976,0.5014479979853941,6.4089154e-06,0.1635821360902257,1.3002268378462026e-236,0.000998112219365077,357,3.0,0.0011337332226272704
6128,GBPAUD,Normal,DynRSI,50,110.0,308,0.1570863034307367,0.5027102154273801,6.4356236e-06,0.1570863474288808,7.398453086916123e-199,0.0029180182896777485,308,3.0,0.0031666204065357692
6129,GBPAUD,Normal,DynRSI,50,120.0,286,0.11573138885642718,0.5017184540927264,4.7835474e-06,0.11573142573491484,1.4374824951295928e-202,0.025162214347680067,286,3.0,0.025622138944323414
6130,GBPAUD,Normal,DynRSI,50,160.0,672,0.15705422991881585,0.5009600279280851,4.066542e-06,0.15705422564576124,0.0,2.3374657584951386e-05,672,2.25,3.226856834922735e-05
6131,GBPAUD,Normal,DynRSI,50,170.0,359,0.11165440991399032,0.5025868801249512,3.710505e-06,0.11165439466758642,3.4809844630114085e-266,0.017191600600337087,359,2.75,0.017654396192458014
6132,GBPAUD,Normal,DynRSI,50,170.0,232,0.1687588440956216,0.5039897406668566,6.7528854e-06,0.16875884934092983,1.6443685102484437e-156,0.005078203952438964,232,3.0,0.0053962085186681375
6133,GBPAUD,Normal,DynRSI,50,180.0,469,0.16683712523743577,0.4995389226158457,5.0228978e-06,0.16683711930370046,0.0,0.00015128323772783947,469,2.5,0.0001881862519865263
6134,GBPAUD,Normal,DynRSI,50,210.0,277,0.1476743230215477,0.502753118327902,5.305308e-06,0.14767432999571406,2.6792944519222432e-195,0.006989731315914183,277,2.75,0.007353338802596813
6135,GBPAUD,Normal,DynRSI,50,220.0,268,0.1429249313782196,0.5016716722389075,5.16339e-06,0.14292495053447615,7.098853624065141e-191,0.009647492160764437,268,2.75,0.010060459614986606
6136,GBPAUD,Normal,DynRSI,50,230.0,261,0.11954086920745205,0.5002264492753623,4.234486e-06,0.1195408537398284,6.385755200061533e-193,0.0267265911184843,261,2.75,0.027175746586003423
6137,GBPAUD,Normal,DynRSI,100,70.0,477,0.18739448723220029,0.5022974727799421,6.5534523e-06,0.18739448107684678,8.88149546432657e-300,2.1313696212388322e-05,477,3.0,2.964240199561835e-05
6138,GBPAUD,Normal,DynRSI,100,80.0,446,0.16703937993373597,0.5012468827930174,5.6478043e-06,0.16703941048803625,9.16286188202088e-297,0.00020962735213747585,446,3.0,0.0002567174284202038
6139,GBPAUD,Normal,DynRSI,100,90.0,400,0.17653938961944993,0.5016982525227665,6.0401367e-06,0.17653938257819468,8.60354927402419e-260,0.00020716211515248162,400,3.0,0.000253845808930618
6140,GBPAUD,Normal,DynRSI,150,70.0,481,0.11177454304785903,0.5003694467534866,3.70918e-06,0.11177453448212885,0.0,0.007114949190624942,481,3.0,0.007480805847247063
6141,GBPAUD,Normal,DynRSI,150,80.0,444,0.23600045864955418,0.5010511249273158,7.716263e-06,0.23600040642158382,6.9808781250621915e-248,3.2990044818159703e-07,444,3.0,5.781481857199569e-07
6142,GBPAUD,Normal,DynRSI,200,70.0,480,0.1325042347644278,0.5004210059827165,4.3091272e-06,0.13250427470809265,0.0,0.0018478962354754325,480,3.0,0.0020440950190561825
6143,GBPAUD,Normal,DynRSI,200,80.0,449,0.15848041674605431,0.5014792899408284,5.010312e-06,0.15848040384510106,5.779378797458924e-299,0.0003923449345267782,449,3.0,0.0004642664530633879
6144,GBPAUD,Normal,DynRSI,200,280.0,232,0.16057420797764588,0.4994214144714451,4.6462433e-06,0.1605741683025215,2.0320342934902214e-154,0.0072267005216537505,232,2.75,0.007595058005351628
6145,GBPAUD,Normal,DynRSI,250,70.0,483,0.19803690491568826,0.49967296036279596,6.433732e-06,0.1980369130914294,7.21596121687388e-299,6.735563208182249e-06,483,3.0,9.986654578928849e-06
6146,GBPAUD,Normal,DynRSI,250,260.0,241,0.14265773496131084,0.4994752409121267,3.942759e-06,0.1426576915046877,2.1144630313287152e-166,0.013392291638483877,241,2.75,0.013833641299953646
6147,GBPAUD,Normal,DynRSI,300,70.0,487,0.22627637431047584,0.4992301112061591,7.3518454e-06,0.22627634234276267,6.500067139044447e-280,2.964990696296965e-07,487,3.0,5.222784590076614e-07
6148,GBPAUD,Normal,DynRSI,300,80.0,448,0.1313787733878721,0.4997200223982081,4.0499385e-06,0.1313787357567943,0.0,0.00271155978060722,448,3.0,0.0029525562060115345
6149,GBPAUD,Normal,DynRSI,300,240.0,249,0.11893704747127537,0.49843039272214745,3.25847e-06,0.11893702215951778,5.955549463251742e-182,0.0302731286451019,249,2.75,0.03070364098568558
6150,GBPAUD,Normal,BB,150,2.0,629,0.10106900333248746,0.5013862194478934,2.0126504e-06,0.10106900869455857,0.0,0.005625611747443915,629,,0.005957313408472457
6151,GBPAUD,Normal,BB,150,3.0,265,0.11922325470384931,0.500708141904729,3.4550033e-06,0.11922324825121024,1.5352072751312663e-190,0.02614042907032632,265,,0.02659255473850796
6152,GBPAUD,Normal,BB,200,2.75,274,0.12449459228093827,0.5007073645997384,3.112488e-06,0.12449457047418028,4.738217003083315e-193,0.01966336143911418,274,,0.020140859288534145
6153,GBPAUD,Normal,BB,250,1.25,605,0.1418360550436808,0.5005607942508205,2.5540676e-06,0.14183606011138183,0.0,0.00024268252246684163,605,,0.0002938102410347698
6154,GBPAUD,Normal,BB,250,1.5,522,0.21562166421130458,0.500760656505076,3.952172e-06,0.2156216881164519,1.9058917949756382e-305,4.188403098792648e-07,522,,7.247233350618361e-07
6155,GBPAUD,Normal,BB,250,1.75,452,0.11963519538263856,0.5011280315848844,2.268231e-06,0.11963520921436956,0.0,0.005487725851498593,452,,0.005818810367426109
6156,GBPAUD,Normal,BB,250,2.5,289,0.12031353282286275,0.5016368727116088,2.6796254e-06,0.1203135238583004,2.80661443299289e-205,0.020411172140660017,289,,0.020892334071452804
6157,GBPAUD,Normal,BB,250,2.75,223,0.12894976153581655,0.5000826036676028,3.3175243e-06,0.12894975677237702,2.2534392103570635e-155,0.027075263019404994,223,,0.027524590824643706
6158,GBPAUD,Normal,BB,300,0.5,1017,0.1009816134863826,0.49954577339267026,1.6388484e-06,0.10098159724697701,0.0,0.0006401768896365789,1017,,0.0007401465597701318
6159,GBPAUD,Normal,BB,300,0.75,779,0.11296885998398348,0.49998780190290315,1.8886969e-06,0.1129688165842803,0.0,0.0008079419701014778,779,,0.0009251975880086966
6160,GBPAUD,Normal,BB,300,1.0,620,0.235713783900224,0.5007970967532889,4.07611e-06,0.23571377292283377,0.0,2.189176506739443e-09,620,,5.002596520851984e-09
6161,GBPAUD,Normal,BB,300,1.25,522,0.26333577917596696,0.5003439262622094,4.7020185e-06,0.2633357541446423,1.487560562943874e-262,8.910541193785093e-10,522,,2.1427971924393116e-09
6162,GBPAUD,Normal,BB,300,1.5,452,0.16244610489366224,0.5000292963028066,2.9913756e-06,0.1624461041438215,3.876037349129358e-294,0.00027652573300829264,452,,0.00033238474160571767
6163,GBPAUD,Normal,BB,300,1.75,391,0.17637141876470366,0.5011507209619088,3.314098e-06,0.17637142222857968,5.145912873057816e-249,0.0002437620432231835,391,,0.00029504460474738526
6164,GBPAUD,Normal,BB,300,2.0,345,0.10844835820817458,0.5012912872094604,2.1302722e-06,0.10844830935451436,1.3715510277115117e-251,0.021987032409262475,345,,0.022450861769120343
6165,GBPAUD,Normal,BB,300,2.25,304,0.12354160012813824,0.5016053896549805,2.5428108e-06,0.12354160009899294,6.984608600634661e-215,0.0156192468371682,304,,0.016077739580052583
6166,GBPAUD,Normal,BB,300,2.5,257,0.1932732194373614,0.5011361947034213,4.2926413e-06,0.19327318384827366,8.603570749142529e-156,0.0009728272097738744,257,,0.0011065450418284697
6167,GBPAUD,Normal,BB,300,2.75,206,0.26048417801998786,0.5013271153226007,6.33839e-06,0.2604841401321565,3.9813932487821193e-103,9.250527225723726e-05,206,,0.00011818739371125863
6168,GBPAUD,Normal,MACD,50,100.0,3224,0.19058401322714189,0.49900116961485513,2.9247333e-06,0.1905839713424391,0.0,0.0,3224,10.0,0.0
6169,GBPAUD,Normal,MACD,50,100.0,1933,0.10462409196958947,0.4983800010351431,1.6059237e-06,0.10462408794666467,0.0,2.1135526564464158e-06,1933,35.0,3.3364390362615948e-06
6170,GBPAUD,Normal,MACD,50,250.0,1433,0.18869486541943287,0.4990269554055733,2.8961358e-06,0.18869488819075905,0.0,4.564126854234019e-13,1433,50.0,1.5880321647196987e-12
6171,GBPAUD,Normal,MACD,50,300.0,1484,0.14496293322381967,0.4985300511376576,2.2249494e-06,0.14496295454594582,0.0,1.1727620319312848e-08,1484,45.0,2.451293483987195e-08
6172,GBPAUD,Normal,MACD,50,300.0,1412,0.1054487281121388,0.4985921907995528,1.6182702e-06,0.10544870699172632,0.0,3.709963019660201e-05,1412,50.0,4.9972795674492285e-05
6173,GBPAUD,Normal,MACD,50,350.0,1437,0.15456317872290867,0.49828680268728714,2.3724635e-06,0.1545631759327454,0.0,2.3262493042963683e-09,1437,45.0,5.301392170319124e-09
6174,GBPAUD,Normal,MACD,50,350.0,1373,0.1618921756773597,0.4987474898039459,2.4849844e-06,0.1618921754013223,0.0,9.941801826229835e-10,1373,50.0,2.3767542342697046e-09
6175,GBPAUD,Normal,MACD,50,400.0,1351,0.1547730094340667,0.49841102243201557,2.3758503e-06,0.15477301772788216,0.0,6.395651563906313e-09,1351,50.0,1.3799912896514016e-08
6176,GBPAUD,Normal,MACD,50,450.0,1386,0.14776022735468888,0.4983023828747697,2.2679876e-06,0.1477602476174177,0.0,1.8885443320293405e-08,1386,45.0,3.8403002718662745e-08
6177,GBPAUD,Normal,MACD,50,450.0,1319,0.15767688779457723,0.4984575569358178,2.4205137e-06,0.15767688848562333,0.0,5.125720625720476e-09,1319,50.0,1.1184010286359945e-08
6178,GBPAUD,Normal,MACD,100,150.0,1646,0.15506646620314607,0.4992598573543265,2.3799612e-06,0.15506647755821962,0.0,1.575202190906566e-10,1646,25.0,4.1246381596937986e-10
6179,GBPAUD,Normal,MACD,100,150.0,1406,0.177063857891185,0.4991926134481616,2.7177523e-06,0.17706388747764465,0.0,1.5758172544622084e-11,1406,35.0,4.61217092141665e-11
6180,GBPAUD,Normal,MACD,100,150.0,1335,0.19265822425888332,0.49901662422623855,2.9567948e-06,0.19265823458203554,0.0,9.662270983312737e-13,1335,40.0,3.219230569321732e-12
6181,GBPAUD,Normal,MACD,100,150.0,1274,0.20817410967028094,0.4991667960461626,3.195039e-06,0.20817414224760233,0.0,5.417888360170764e-14,1274,45.0,2.0850205017254525e-13
6182,GBPAUD,Normal,MACD,100,150.0,1246,0.30688918567742834,0.5001500926433903,4.7046433e-06,0.3068892344447347,0.0,0.0,1246,50.0,0.0
6183,GBPAUD,Normal,MACD,100,200.0,1539,0.1729900746707771,0.4987630808086036,2.6549649e-06,0.1729901066132869,0.0,5.7476245984844354e-12,1539,25.0,1.752058268581989e-11
6184,GBPAUD,Normal,MACD,100,200.0,1414,0.21929044265283218,0.4988095977475519,3.3659835e-06,0.2192904158306493,0.0,1.1102230246251565e-16,1414,30.0,5.649852641344773e-16
6185,GBPAUD,Normal,MACD,100,200.0,1324,0.19693186930240064,0.49917701011397636,3.023079e-06,0.1969318802953638,0.0,3.8691272408186705e-13,1324,35.0,1.3551583738127173e-12
6186,GBPAUD,Normal,MACD,100,200.0,1250,0.2098920948714563,0.4996014534011035,3.2188188e-06,0.2098921325420689,0.0,5.81756864903582e-14,1250,40.0,2.2273020219324641e-13
6187,GBPAUD,Normal,MACD,100,200.0,1214,0.22870715957898594,0.4992857290739322,3.5088437e-06,0.22870713202521376,0.0,7.771561172376096e-16,1214,45.0,3.629596886674733e-15
6188,GBPAUD,Normal,MACD,100,200.0,1167,0.18613454913971833,0.4989700112832935,2.8572153e-06,0.18613454306398983,0.0,1.0179168619117718e-10,1167,50.0,2.729792303797182e-10
6189,GBPAUD,Normal,MACD,100,250.0,1469,0.1613335155630527,0.49848864412745075,2.476159e-06,0.16133352073695495,0.0,3.1344626894025396e-10,1469,25.0,7.967299015779906e-10
6190,GBPAUD,Normal,MACD,100,250.0,1359,0.2134200857061189,0.49883541578244533,3.2757916e-06,0.21342009659111888,0.0,1.7763568394002505e-15,1359,30.0,8.012329978633028e-15
6191,GBPAUD,Normal,MACD,100,250.0,1279,0.19067936015269138,0.49884576764215693,2.9230803e-06,0.1906793951288202,0.0,4.5746739729679575e-12,1279,35.0,1.4146609104090062e-11
6192,GBPAUD,Normal,MACD,100,250.0,1222,0.24239845548318295,0.4992443533527938,3.7197449e-06,0.24239854413796605,0.0,0.0,1222,40.0,0.0
6193,GBPAUD,Normal,MACD,100,250.0,1174,0.11592316111141586,0.4985559155702322,1.7796507e-06,0.11592315149622343,0.0,3.5642719507178455e-05,1174,45.0,4.81421288274909e-05
6194,GBPAUD,Normal,MACD,100,250.0,1125,0.16386055746936762,0.4987422230043789,2.5130207e-06,0.163860585233863,0.0,1.941949911987706e-08,1125,50.0,3.9440097056919114e-08
6195,GBPAUD,Normal,MACD,100,300.0,1444,0.11830993627495645,0.49875265255421564,1.8160558e-06,0.11830995026994338,0.0,3.4657996175191386e-06,1444,25.0,5.31645882724803e-06
6196,GBPAUD,Normal,MACD,100,300.0,1309,0.19934669249152276,0.49890269151138716,3.057075e-06,0.19934669962115675,0.0,2.7489122089718876e-13,1309,30.0,9.811941716888776e-13
6197,GBPAUD,Normal,MACD,100,300.0,1259,0.2051084547243592,0.49869565217391304,3.147285e-06,0.2051084494065807,0.0,1.6975310046518644e-13,1259,35.0,6.224701992467828e-13
6198,GBPAUD,Normal,MACD,100,300.0,1193,0.11298332796162858,0.4984058301070371,1.7343954e-06,0.11298332932902119,0.0,4.761683201015554e-05,1193,40.0,6.305204870086342e-05
6199,GBPAUD,Normal,MACD,100,300.0,1117,0.17368034978581742,0.49896992597960554,2.6652513e-06,0.1736803447037703,0.0,3.2247158276987875e-09,1117,45.0,7.233927938659353e-09
6200,GBPAUD,Normal,MACD,100,300.0,1086,0.2811256525634111,0.4994927431209756,4.315597e-06,0.2811256993638743,0.0,0.0,1086,50.0,0.0
6201,GBPAUD,Normal,MACD,100,350.0,1311,0.17172748658775266,0.49865421644340463,2.6360453e-06,0.17172754308828098,0.0,2.5198210185095604e-10,1311,30.0,6.461719245484913e-10
6202,GBPAUD,Normal,MACD,100,350.0,1234,0.14285175035503636,0.4984057971014493,2.1922617e-06,0.14285177117344025,0.0,2.6086392002078185e-07,1234,35.0,4.6270984636150457e-07
6203,GBPAUD,Normal,MACD,100,350.0,1159,0.1563790436679146,0.4986852457658702,2.4006756e-06,0.156378998241978,0.0,5.081625564784531e-08,1159,40.0,9.806540942864579e-08
6204,GBPAUD,Normal,MACD,100,350.0,1114,0.22359156901961735,0.4997411740345791,3.4326642e-06,0.22359160226107158,0.0,4.241051954068098e-14,1114,45.0,1.654615486202625e-13
6205,GBPAUD,Normal,MACD,100,350.0,1067,0.31384904736625496,0.5000103523955444,4.816112e-06,0.3138490506912007,0.0,0.0,1067,50.0,0.0
6206,GBPAUD,Normal,MACD,100,400.0,1124,0.21044766727644867,0.49947203875856644,3.2307871e-06,0.21044767280581814,0.0,8.599787548746463e-13,1124,40.0,2.878881260366078e-12
6207,GBPAUD,Normal,MACD,100,400.0,1072,0.22267921967820978,0.5002225742000269,3.4184181e-06,0.22267924584278231,0.0,1.539879335155092e-13,1072,45.0,5.673381239055309e-13
6208,GBPAUD,Normal,MACD,100,400.0,1037,0.31857354934181675,0.5002018738029919,4.888987e-06,0.31857363264286576,0.0,0.0,1037,50.0,0.0
6209,GBPAUD,Normal,MACD,100,450.0,2675,0.11883149411450626,0.49781085361183275,1.8228825e-06,0.11883145846414742,0.0,3.97279320552002e-10,2675,5.0,9.959304821377492e-10
6210,GBPAUD,Normal,MACD,100,450.0,1159,0.11664243146547434,0.49929603710298565,1.7907046e-06,0.11664245129014926,0.0,3.5787892889715955e-05,1159,35.0,4.832052887606335e-05
6211,GBPAUD,Normal,MACD,100,450.0,1103,0.22879153745486522,0.5001604571475895,3.5123214e-06,0.22879154676754934,0.0,1.4988010832439613e-14,1103,40.0,6.160022380827005e-14
6212,GBPAUD,Normal,MACD,100,450.0,1066,0.2259304023808678,0.5001449335376206,3.4685058e-06,0.22593040848340576,0.0,8.126832540256146e-14,1066,45.0,3.070806982129549e-13
6213,GBPAUD,Normal,MACD,100,450.0,1007,0.2682014733215,0.49937368655341263,4.1158514e-06,0.26820148000804184,0.0,0.0,1007,50.0,0.0
6214,GBPAUD,Normal,MACD,100,500.0,1162,0.10419484132061806,0.4992339068679214,1.5996025e-06,0.10419485292426293,0.0,0.00019129786157034978,1162,35.0,0.0002353638078475768
6215,GBPAUD,Normal,MACD,100,500.0,1093,0.11253266997088861,0.499213217938631,1.7276341e-06,0.11253271901633048,0.0,9.945624958196397e-05,1093,40.0,0.0001265861378203754
6216,GBPAUD,Normal,MACD,100,500.0,1054,0.12718111918671837,0.4991045270557057,1.9521387e-06,0.12718113030739533,0.0,1.8218649054158043e-05,1054,45.0,2.5532743116245983e-05
6217,GBPAUD,Normal,MACD,150,200.0,1340,0.13973529592775755,0.4988612836438923,2.143125e-06,0.13973527919908044,0.0,1.567449613437688e-07,1340,25.0,2.8515414224498567e-07
6218,GBPAUD,Normal,MACD,150,200.0,1261,0.23214109466972943,0.4989699686332157,3.561638e-06,0.232141084632349,0.0,1.1102230246251565e-16,1261,30.0,5.649852641344773e-16
6219,GBPAUD,Normal,MACD,150,200.0,1213,0.10679736580076574,0.49855597536359403,1.6393881e-06,0.1067973692082393,0.0,9.978714430869395e-05,1213,35.0,0.0001269963458128663
6220,GBPAUD,Normal,MACD,150,200.0,1114,0.16680390587897143,0.49866970340079714,2.558223e-06,0.16680389299478027,0.0,1.2931887227729533e-08,1114,40.0,2.6893006218195674e-08
6221,GBPAUD,Normal,MACD,150,200.0,1094,0.22583293319359724,0.4991304527856566,3.4667414e-06,0.22583297482220716,0.0,4.0190073491430667e-14,1094,45.0,1.5738091643341933e-13
6222,GBPAUD,Normal,MACD,150,200.0,1037,0.26077930007855404,0.49907867494824015,4.003447e-06,0.26077930201864574,0.0,0.0,1037,50.0,0.0
6223,GBPAUD,Normal,MACD,150,250.0,2523,0.12452259256455418,0.4983697171071018,1.9108836e-06,0.12452261818672379,0.0,1.9913326543274934e-10,2523,5.0,5.165707955690878e-10
6224,GBPAUD,Normal,MACD,150,250.0,1874,0.12226936284848179,0.4979813664596273,1.8760613e-06,0.12226935839299635,0.0,6.016082410020829e-08,1874,10.0,1.1523994371238808e-07
6225,GBPAUD,Normal,MACD,150,250.0,1420,0.14524330777900044,0.4987164092584158,2.2268018e-06,0.14524334113647927,0.0,2.21004797795743e-08,1420,20.0,4.449937029266986e-08
6226,GBPAUD,Normal,MACD,150,250.0,1295,0.125995849263051,0.4983280361930989,1.9337072e-06,0.12599589264192268,0.0,2.892455518321846e-06,1295,25.0,4.479440278126775e-06
6227,GBPAUD,Normal,MACD,150,250.0,1190,0.1326847897576616,0.4984937108545991,2.036971e-06,0.13268475603461136,0.0,2.3568427169884387e-06,1190,30.0,3.6999222704062442e-06
6228,GBPAUD,Normal,MACD,150,250.0,1129,0.20013520129386397,0.4992339068679214,3.0712704e-06,0.20013522240091466,0.0,8.799960760086378e-12,1129,35.0,2.6335662011180864e-11
6229,GBPAUD,Normal,MACD,150,250.0,1081,0.2450435797736135,0.4997256586779854,3.756931e-06,0.24504357561177598,0.0,4.440892098500626e-16,1081,40.0,2.1279094466135913e-15
